Job Title,Employment Type,Expertise Level,Company Location,Salary in USD,Company Size,Year
Research Engineer,Full-Time,Junior,United Kingdom,60000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,147100,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,90700,Medium,2023
Data Analyst,Full-Time,Expert,United States,227000,Medium,2023
Data Analyst,Full-Time,Expert,United States,108000,Medium,2023
Data Architect,Full-Time,Expert,United States,160000,Medium,2023
Data Analyst,Full-Time,Expert,Spain,56143,Medium,2023
Data Analyst,Full-Time,Expert,Spain,51824,Medium,2023
Data Analyst,Full-Time,Junior,United States,60000,Large,2023
Data Analyst,Full-Time,Junior,United States,50000,Large,2023
Big Data Architect,Full-Time,Expert,United Kingdom,153799,Large,2023
Data Analyst,Full-Time,Expert,United States,52500,Medium,2023
Data Engineer,Full-Time,Expert,United States,162500,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,165000,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,124000,Medium,2023
Data Engineer,Full-Time,Expert,United States,63000,Medium,2023
Research Scientist,Full-Time,Expert,Spain,253750,Medium,2023
Research Scientist,Full-Time,Expert,Spain,169200,Medium,2023
Data Engineer,Full-Time,Expert,United States,213580,Medium,2023
Data Engineer,Full-Time,Expert,United States,163625,Medium,2023
Machine Learning Software Engineer,Full-Time,Expert,United States,375000,Medium,2022
Data Engineer,Full-Time,Expert,Ireland,102569,Medium,2023
Product Data Analyst,Full-Time,Intermediate,India,16417,Large,2023
Data Engineer,Full-Time,Director,United States,210000,Medium,2023
Data Science Manager,Full-Time,Expert,United States,231250,Medium,2023
Data Science Manager,Full-Time,Expert,United States,138750,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,284310,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,153090,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,125000,Medium,2023
Data Analyst,Full-Time,Intermediate,United Kingdom,110736,Medium,2023
Data Analyst,Full-Time,Intermediate,United Kingdom,86128,Medium,2023
Data Science Lead,Full-Time,Expert,United States,225900,Medium,2023
Data Science Lead,Full-Time,Expert,United States,156400,Medium,2023
Data Analyst,Full-Time,Expert,United States,385000,Medium,2023
Data Engineer,Full-Time,Expert,United States,241871,Medium,2023
Data Engineer,Full-Time,Expert,United States,133832,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,Mexico,36000,Small,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,123040,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,98432,Medium,2023
Data Scientist,Full-Time,Expert,United States,216100,Medium,2023
Data Scientist,Full-Time,Expert,United States,140800,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,147648,Medium,2023
Computer Vision Software Engineer,Full-Time,Expert,Canada,53984,Large,2023
Data Scientist,Full-Time,Junior,United States,110000,Small,2023
Data Engineer,Full-Time,Intermediate,United Kingdom,63980,Medium,2023
Data Engineer,Full-Time,Director,United States,284000,Medium,2023
Data Engineer,Full-Time,Director,United States,236000,Medium,2023
Research Scientist,Full-Time,Expert,Canada,248100,Medium,2023
Research Scientist,Full-Time,Expert,Canada,145900,Medium,2023
Research Engineer,Full-Time,Expert,United States,155850,Medium,2023
Research Engineer,Full-Time,Expert,United States,102544,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,151410,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,115360,Medium,2023
Data Engineer,Full-Time,Intermediate,Spain,59382,Medium,2023
Director of Data Science,Full-Time,Expert,Canada,125948,Medium,2023
Azure Data Engineer,Full-Time,Expert,Netherlands,100000,Large,2023
Data Scientist,Full-Time,Expert,United Kingdom,185000,Medium,2023
Data Scientist,Full-Time,Expert,United Kingdom,120250,Medium,2023
Data Engineer,Full-Time,Junior,Germany,26992,Large,2023
Data Scientist,Full-Time,Junior,United States,180000,Medium,2022
Research Scientist,Full-Time,Intermediate,United States,85000,Medium,2023
Research Scientist,Full-Time,Intermediate,United States,70000,Medium,2023
BI Developer,Full-Time,Expert,United States,100000,Medium,2023
Data Analytics Manager,Full-Time,Director,United States,155000,Medium,2023
Data Analytics Manager,Full-Time,Director,United States,140000,Medium,2023
ML Engineer,Full-Time,Expert,United States,220000,Medium,2023
ML Engineer,Full-Time,Expert,United States,150000,Medium,2023
Data Analytics Manager,Full-Time,Expert,United States,204500,Medium,2023
Data Analytics Manager,Full-Time,Expert,United States,138900,Medium,2023
Research Scientist,Full-Time,Intermediate,India,23000,Large,2022
Machine Learning Engineer,Full-Time,Intermediate,United States,110000,Large,2023
Data Engineer,Full-Time,Expert,United States,182750,Medium,2023
Head of Data Science,Full-Time,Director,United States,314100,Medium,2023
Head of Data Science,Full-Time,Director,United States,195800,Medium,2023
Applied Scientist,Full-Time,Expert,United States,180000,Medium,2023
Data Scientist,Full-Time,Expert,United States,144000,Medium,2023
BI Developer,Full-Time,Junior,United States,160000,Medium,2023
BI Developer,Full-Time,Junior,United States,100000,Medium,2023
Data Manager,Full-Time,Expert,United States,199000,Medium,2023
Data Manager,Full-Time,Expert,United States,112000,Medium,2023
Big Data Engineer,Full-Time,Junior,Sweden,130000,Small,2023
Data Engineer,Full-Time,Junior,United States,160000,Medium,2023
Data Engineer,Full-Time,Junior,United States,135000,Medium,2023
Applied Scientist,Full-Time,Expert,United States,350000,Large,2023
Applied Scientist,Full-Time,Expert,United States,262500,Large,2023
Machine Learning Engineer,Full-Time,Expert,United States,276000,Medium,2023
Data Scientist,Full-Time,Expert,United States,158677,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,103200,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,61200,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,155000,Large,2022
Marketing Data Engineer,Full-Time,Junior,Singapore,66970,Large,2021
Data Scientist,Full-Time,Expert,Estonia,63701,Large,2023
Data Architect,Full-Time,Expert,United States,174500,Medium,2023
Data Architect,Full-Time,Expert,United States,113000,Medium,2023
Data Analyst,Full-Time,Expert,United States,87000,Medium,2023
Data Engineer,Full-Time,Expert,United States,107250,Medium,2023
Data Engineer,Full-Time,Expert,United States,119000,Medium,2023
Head of Data Science,Full-Time,Intermediate,India,60805,Large,2023
Data Analyst,Full-Time,Junior,United States,30000,Small,2023
Data Science Manager,Full-Time,Intermediate,United States,220000,Medium,2023
Data Science Manager,Full-Time,Intermediate,United States,195000,Medium,2023
Data Manager,Full-Time,Expert,United States,168400,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,200000,Medium,2023
Data Engineer,Full-Time,Expert,Canada,153000,Medium,2023
Data Engineer,Full-Time,Expert,Canada,94000,Medium,2023
Data Scientist,Full-Time,Junior,United States,124234,Medium,2023
Data Scientist,Full-Time,Junior,United States,74540,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,109000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,France,84053,Large,2022
Machine Learning Engineer,Full-Time,Intermediate,Armenia,50000,Small,2023
Data Analyst,Full-Time,Expert,United States,141290,Medium,2023
Data Analyst,Full-Time,Expert,United States,74178,Medium,2023
Data Engineer,Full-Time,Expert,United States,107500,Medium,2023
Data Scientist,Full-Time,Expert,United States,84000,Medium,2023
BI Analyst,Full-Time,Expert,United States,125000,Medium,2023
BI Analyst,Full-Time,Expert,United States,110000,Medium,2023
ML Engineer,Full-Time,Expert,United States,200000,Medium,2023
ML Engineer,Full-Time,Expert,United States,135000,Medium,2023
Business Data Analyst,Full-Time,Junior,United States,48000,Large,2022
AI Developer,Full-Time,Junior,Bosnia and Herzegovina,120000,Small,2023
Computer Vision Engineer,Full-Time,Expert,United States,200000,Small,2023
Applied Data Scientist,Full-Time,Intermediate,Kenya,80000,Small,2023
Data Analytics Lead,Full-Time,Intermediate,Singapore,17511,Medium,2023
Data Scientist,Full-Time,Expert,Latvia,77737,Medium,2023
Data Scientist,Full-Time,Expert,Latvia,38868,Medium,2023
BI Developer,Full-Time,Expert,United States,140000,Medium,2023
Data Scientist,Full-Time,Intermediate,Romania,53984,Large,2023
Data Analyst,Full-Time,Expert,Spain,41027,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,183310,Medium,2023
Data Analyst,Full-Time,Expert,United States,102500,Medium,2023
Data Science Consultant,Full-Time,Expert,United States,122000,Medium,2023
Data Science Consultant,Full-Time,Expert,United States,94000,Medium,2023
Data Scientist,Full-Time,Intermediate,Thailand,24613,Large,2023
Computer Vision Engineer,Full-Time,Intermediate,India,15897,Medium,2022
Data Science Consultant,Full-Time,Expert,United States,145000,Medium,2023
Data Science Consultant,Full-Time,Expert,United States,128000,Medium,2023
Data Scientist,Full-Time,Expert,United States,182000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,Latvia,77737,Medium,2023
Machine Learning Engineer,Full-Time,Expert,Latvia,38868,Medium,2023
Data Scientist,Full-Time,Director,United States,300000,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,135000,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,105500,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,110000,Large,2022
Data Scientist,Full-Time,Expert,United States,153400,Medium,2023
Data Scientist,Full-Time,Expert,United States,122700,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United States,87000,Medium,2023
Data Scientist,Full-Time,Junior,United States,50000,Medium,2023
ML Engineer,Full-Time,Expert,United States,234100,Medium,2023
ML Engineer,Full-Time,Expert,United States,203500,Medium,2023
Data Engineer,Full-Time,Expert,United States,232200,Medium,2023
Data Engineer,Full-Time,Expert,United States,167200,Medium,2023
BI Developer,Full-Time,Expert,United States,197000,Medium,2023
BI Developer,Full-Time,Expert,United States,106000,Medium,2023
Research Scientist,Full-Time,Expert,United States,180000,Medium,2023
Research Scientist,Full-Time,Expert,United States,145000,Medium,2023
Data Lead,Full-Time,Expert,United States,225000,Medium,2023
Data Lead,Full-Time,Expert,United States,200000,Medium,2023
Data Engineer,Full-Time,Expert,United States,114000,Medium,2023
Data Engineer,Full-Time,Expert,United States,291500,Medium,2023
Data Engineer,Full-Time,Director,United States,196200,Medium,2023
Data Engineer,Full-Time,Director,United States,150900,Medium,2023
Data Engineer,Full-Time,Intermediate,Spain,95000,Medium,2023
Data Engineer,Full-Time,Intermediate,Spain,80000,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,116000,Medium,2023
Data Analyst,Full-Time,Intermediate,United States,72000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,207000,Medium,2023
Analytics Engineer,Full-Time,Expert,United States,167000,Medium,2023
Machine Learning Engineer,Full-Time,Expert,United States,135000,Medium,2023
Data Engineer,Full-Time,Expert,United States,96100,Medium,2023
Data Science Engineer,Full-Time,Expert,United States,140000,Medium,2023
Data Science Engineer,Full-Time,Expert,United States,100000,Medium,2023
Cloud Database Engineer,Full-Time,Expert,United States,140000,Medium,2023
Cloud Database Engineer,Full-Time,Expert,United States,115000,Medium,2023
Data Science Manager,Full-Time,Expert,United States,297300,Medium,2023
Data Science Manager,Full-Time,Expert,United States,198200,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United States,219000,Large,2023
Applied Scientist,Full-Time,Expert,United States,126100,Large,2023
Applied Scientist,Full-Time,Expert,United States,72000,Large,2023
Data Analyst,Full-Time,Expert,United States,240500,Medium,2023
Data Analyst,Full-Time,Expert,United States,137500,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,187500,Medium,2023
Data Scientist,Full-Time,Intermediate,United States,165000,Medium,2023
Machine Learning Research Engineer,Full-Time,Intermediate,United Kingdom,73824,Large,2023
Data Analyst,Part-Time,Junior,United States,25216,Large,2022
Research Scientist,Full-Time,Expert,United States,165750,Medium,2023
Machine Learning Scientist,Full-Time,Expert,United States,225000,Medium,2023
Machine Learning Scientist,Full-Time,Expert,United States,165750,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,110367,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,67979,Medium,2023
NLP Engineer,Full-Time,Expert,United States,275000,Medium,2023
NLP Engineer,Full-Time,Expert,United States,175000,Medium,2023
Data Engineer,Full-Time,Expert,United States,175308,Medium,2023
Data Engineer,Full-Time,Expert,United States,100706,Medium,2023
NLP Engineer,Full-Time,Expert,United States,235000,Medium,2023
NLP Engineer,Full-Time,Expert,United States,135000,Medium,2023
Data Engineer,Full-Time,Expert,United States,310000,Medium,2023
ML Engineer,Full-Time,Expert,United States,289076,Medium,2023
ML Engineer,Full-Time,Expert,United States,202353,Medium,2023
Data Engineer,Full-Time,Expert,Portugal,70179,Medium,2023
Data Engineer,Full-Time,Expert,Portugal,37788,Medium,2023
Research Engineer,Full-Time,Intermediate,United States,120000,Medium,2023
Research Engineer,Full-Time,Intermediate,United States,100000,Medium,2023
Data Scientist,Full-Time,Expert,India,54094,Large,2021
Business Data Analyst,Full-Time,Intermediate,India,18314,Large,2022
Data Engineer,Full-Time,Expert,United States,231250,Medium,2023
Data Engineer,Full-Time,Expert,United States,138750,Medium,2023
Data Scientist,Full-Time,Junior,United States,100000,Medium,2022
Deep Learning Engineer,Full-Time,Junior,United States,150000,Medium,2023
Deep Learning Engineer,Full-Time,Junior,United States,120000,Medium,2023
Data Analytics Manager,Full-Time,Expert,Netherlands,133000,Large,2022
Data Scientist,Full-Time,Expert,United States,272550,Medium,2023
Data Engineer,Full-Time,Expert,United States,187500,Medium,2023
Data Analyst,Full-Time,Expert,United States,64000,Medium,2023
Computer Vision Engineer,Full-Time,Expert,United States,235000,Medium,2023
Computer Vision Engineer,Full-Time,Expert,United States,185000,Medium,2023
Data Scientist,Full-Time,Expert,Canada,143100,Medium,2023
Data Scientist,Full-Time,Expert,Canada,113000,Medium,2023
Applied Scientist,Full-Time,Expert,United States,142000,Medium,2023
Data Scientist,Full-Time,Expert,United States,180560,Medium,2023
Data Scientist,Full-Time,Expert,United States,115440,Medium,2023
Data Scientist,Full-Time,Expert,Canada,110000,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,76284,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,63980,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,59059,Medium,2023
Machine Learning Engineer,Full-Time,Intermediate,United Kingdom,46755,Medium,2023
Data Architect,Full-Time,Expert,United States,110000,Medium,2023
Data Engineer,Full-Time,Expert,United States,236000,Medium,2023
Data Scientist,Full-Time,Junior,United States,130000,Medium,2022
